"562","1000632","1","14","30","65","0","2130070","","13100"
"563","1000633","1","14","30","98","3","2130080","","13100"
"564","1000634","1","14","30","17","3","2130090","","13100"
"565","1000635","1","14","30","83","3","2130100","","13100"
"566","1000643","4","-1","60","929","0","8002201","","13100"
"567","1000644","4","-1","60","930","0","8002202","","13100"
"568","1000647","4","-1","60","937","0","8002203","","13200"
"569","1000648","4","-1","60","938","0","8002204","","13200"
"570","1000649","4","-1","60","939","0","8002205","","13200"
"571","1000650","4","-1","60","944","0","8002301","","13300"
"572","1000651","4","-1","60","945","0","8002302","","13300"
"573","1000652","4","-1","60","951","0","8002401","","13400"
"574","1000653","4","-1","60","955","0","8002402","","13400"
"575","1000654","5","5","100","959","0","7010009","","13500"
"576","1000655","4","-1","60","963","0","8002501","","13500"
"577","1000656","4","-1","60","964","0","8002502","","13500"
"578","1000657","5","13","100","967","0","7010010","","13700"
"579","1000658","4","-1","60","984","0","8002601","","13600"
"580","1000659","4","-1","60","985","0","8002602","","13600"
"581","1000660","4","-1","60","986","0","8002603","","13600"
"582","1000661","5","2","100","92","0","7010124","","13600"
"583","1000662","5","4","100","126","0","7010125","","13600"
"584","1000663","4","-1","60","994","0","8002604","","13700"
"585","1000664","4","-1","60","995","0","8002605","","13700"
"586","1000665","4","-1","60","996","0","8002606","","13700"
"587","1000666","5","9","100","143","0","7010126","","13700"
"588","1000667","5","12","100","736","0","7010127","","13700"
"589","1000668","4","-1","60","1004","0","8002701","2017-12-04 17:00:00","13800"
"590","1000669","4","-1","60","1005","0","8002702","","13800"
"591","1000670","4","-1","60","1023","0","8002801","","13900"
"592","1000671","4","-1","60","1024","0","8002802","","13900"
"593","1000672","4","-1","60","1025","0","8002803","","13900"
"594","1000674","2","15","0","973","0","3140010","2018-09-27 13:30:00","14300"
"595","1000675","2","15","30","974","0","3140020","2018-09-27 13:30:00","14300"
"596","1000676","2","15","30","975","0","3140030","2018-09-27 13:30:00","14300"
"597","1000677","2","15","30","976","0","3140040","2018-09-27 13:30:00","14300"
"598","1000678","2","15","30","977","0","3140050","2018-09-27 13:30:00","14300"
"599","1000679","2","15","30","978","0","3140060","2018-09-27 13:30:00","14300"
"600","1000680","2","15","30","979","0","3140015","2018-09-27 13:30:00","14300"
"601","1000681","2","15","30","980","0","3140025","2018-09-27 13:30:00","14300"
"602","1000682","2","15","30","981","0","3140035","2018-09-27 13:30:00","14300"
"603","1000683","2","15","30","982","0","3140045","2018-09-27 13:30:00","14300"
"604","1000684","2","15","30","983","0","3140055","2018-09-27 13:30:00","14300"
"605","1000685","0","15","30","0","0","0","2018-09-27 13:30:00","4"
"606","1000686","0","15","30","0","0","0","2018-09-27 13:30:00","4"
"607","1000687","0","15","30","0","0","0","2018-09-27 13:30:00","4"
"608","1000688","0","15","30","0","0","0","2018-09-27 13:30:00","4"
"609","1000689","0","15","30","0","0","0","2018-09-27 13:30:00","4"
"610","1000690","0","15","30","0","0","0","2018-09-27 13:30:00","4"
"611","1000691","0","15","30","0","0","0","2018-09-27 13:30:00","4"
"612","1000692","1","15","30","87","1","2140010","2018-09-27 13:30:00","14300"
"613","1000693","1","15","30","66","0","2140020","2018-09-27 13:30:00","14300"
"614","1000694","1","15","30","11","0","2140030","2018-09-27 13:30:00","14300"
"615","1000695","1","15","30","17","0","2140040","2018-09-27 13:30:00","14300"
"616","1000696","1","15","30","100","1","2140050","2018-09-27 13:30:00","14300"
"617","1000697","1","15","30","80","0","2140060","2018-09-27 13:30:00","14300"
"618","1000698","1","15","30","71","0","2140070","2018-09-27 13:30:00","14300"
"619","1000699","1","15","30","10","1","2140080","2018-09-27 13:30:00","14300"
"620","1000700","1","15","30","83","3","2140090","2018-09-27 13:30:00","14300"
"621","1000701","1","15","30","88","4","2140100","2018-09-27 13:30:00","14300"
"622","1000707","4","-1","60","1042","0","8002804","","14000"
"623","1000708","4","-1","60","1043","0","8002805","","14000"
"624","1000709","4","-1","60","1044","0","8002806","","14000"
"625","1000710","4","-1","60","1051","0","8002901","","14100"
"626","1000711","4","-1","60","1052","0","8002902","","14100"
"627","1000712","4","-1","60","1056","0","8003001","","14200"
"628","1000713","4","-1","60","1057","0","8003002","","14200"
"629","1000714","4","-1","60","1065","0","8003101","","14300"
"630","1000715","4","-1","60","1066","0","8003102","","14300"
"631","1000716","4","-1","60","1067","0","8003103","","14300"
"632","1000717","5","12","100","1074","0","7010012","2018-10-11 13:30:00","14500"
"633","1000718","4","-1","60","1078","0","8003104","2018-10-04 13:30:00","14400"
"634","1000719","4","-1","60","1079","0","8003105","2018-10-04 13:30:00","14400"
"635","1000720","4","-1","60","1080","0","8003106","2018-10-04 13:30:00","14400"
"636","1000721","4","-1","80","1085","0","8003201","2018-10-11 13:30:00","14500"
"637","1000722","4","-1","80","1086","0","8003202","2018-10-11 13:30:00","14500"
"638","1000723","4","-1","60","1089","0","8003203","2018-10-18 13:30:00","14600"
"639","1000724","4","-1","60","1090","0","8003204","2018-10-18 13:30:00","14600"
"640","1000725","4","-1","60","1091","0","8003205","2018-10-18 13:30:00","14600"
"641","1000726","4","-1","60","1127","0","8003401","2018-10-25 13:30:00","14700"
"642","1000727","4","-1","60","1128","0","8003402","2018-10-25 13:30:00","14700"
"643","1000728","4","-1","60","1129","0","8003403","2018-10-25 13:30:00","14700"
"644","1000729","5","15","100","1101","0","7010128","","14700"
"645","1000730","4","-1","60","1156","0","8003501","2018-11-01 13:30:00","14800"
"646","1000731","4","-1","60","1157","0","8003502","2018-11-01 13:30:00","14800"
"647","1000732","4","-1","60","1158","0","8003503","2018-11-01 13:30:00","14800"
"648","1000735","5","6","100","1164","0","7010013","2018-11-15 13:30:00","20000"
"649","1000733","4","-1","60","1167","0","8003601","2018-11-08 13:30:00","14900"
"650","1000734","4","-1","60","1168","0","8003602","2018-11-08 13:30:00","14900"
"651","1000736","4","-1","60","1180","0","8003801","2018-11-15 13:30:00","20000"
"652","1000737","4","-1","60","1181","0","8003802","2018-11-15 13:30:00","20000"
"653","1000738","4","-1","60","1182","0","8003803","2018-11-15 13:30:00","20000"
"654","1000739","4","-1","60","1189","0","8003804","2018-11-22 13:30:00","20100"
"655","1000740","4","-1","60","1190","0","8003805","2018-11-22 13:30:00","20100"
"656","1000741","4","-1","60","1191","0","8003806","2018-11-22 13:30:00","20100"
"657","1000781","5","7","100","1212","0","7010014","2018-11-29 13:30:00","20200"
"658","1000784","5","11","60","1199","0","7010015","2018-11-22 13:30:00","20100"
"659","1000785","5","4","60","1200","0","7010016","2018-11-22 13:30:00","20100"
"660","1000782","4","-1","60","1216","0","8003901","2018-11-29 13:30:00","20200"
"661","1000783","4","-1","60","1217","0","8003902","2018-11-29 13:30:00","20200"
"662","1000742","2","16","0","1104","0","3150010","2018-12-18 09:00:00","20500"
"663","1000743","2","16","30","1105","0","3150020","2018-12-18 09:00:00","20500"
"664","1000744","2","16","30","1106","0","3150030","2018-12-18 09:00:00","20500"
"665","1000745","2","16","30","1107","0","3150040","2018-12-18 09:00:00","20500"
"666","1000746","2","16","30","1108","0","3150050","2018-12-18 09:00:00","20500"
"667","1000747","2","16","30","1109","0","3150060","2018-12-18 09:00:00","20500"
"668","1000754","2","16","30","1110","0","3150015","2018-12-18 09:00:00","20500"
"669","1000755","2","16","30","1111","0","3150025","2018-12-18 09:00:00","20500"
"670","1000756","2","16","30","1112","0","3150035","2018-12-18 09:00:00","20500"
"671","1000757","2","16","30","1113","0","3150045","2018-12-18 09:00:00","20500"
"672","1000758","2","16","30","1114","0","3150055","2018-12-18 09:00:00","20500"
"673","1000786","4","-1","60","1224","0","8004001","2018-12-06 13:30:00","20300"
"674","1000787","4","-1","60","1225","0","8004002","2018-12-06 13:30:00","20300"
"675","1000766","1","16","30","14","1","2150010","2018-12-18 09:00:00","20500"
"676","1000767","1","16","30","98","0","2150020","2018-12-18 09:00:00","20500"
"677","1000768","1","16","30","140","2","2150030","2018-12-18 09:00:00","20500"
"678","1000769","1","16","30","11","0","2150040","2018-12-18 09:00:00","20500"
"679","1000770","1","16","30","117","2","2150050","2018-12-18 09:00:00","20500"
"680","1000771","1","16","30","63","0","2150060","2018-12-18 09:00:00","20500"
"681","1000772","1","16","30","52","0","2150070","2018-12-18 09:00:00","20500"
"682","1000773","1","16","30","116","1","2150080","2018-12-18 09:00:00","20500"
"683","1000774","1","16","30","157","0","2150090","2018-12-18 09:00:00","20500"
"684","1000775","1","16","30","84","0","2150100","2018-12-18 09:00:00","20500"
"685","1000816","4","-1","60","1258","0","8004101","2018-12-13 13:30:00","20400"
"686","1000788","4","-1","10","1230","0","8004102","2018-12-13 13:30:00","20400"
"687","1000802","4","-1","10","1244","0","8004103","2018-12-13 13:30:00","20400"
"688","1000789","4","-1","10","1231","0","8004104","2018-12-13 13:30:00","20400"
"689","1000803","4","-1","10","1245","0","8004105","2018-12-13 13:30:00","20400"
"690","1000790","4","-1","10","1232","0","8004106","2018-12-13 13:30:00","20400"
"691","1000804","4","-1","10","1246","0","8004107","2018-12-13 13:30:00","20400"
"692","1000791","4","-1","10","1233","0","8004108","2018-12-13 13:30:00","20400"
"693","1000805","4","-1","10","1247","0","8004109","2018-12-13 13:30:00","20400"
"694","1000792","4","-1","10","1234","0","8004110","2018-12-13 13:30:00","20400"
"695","1000806","4","-1","10","1248","0","8004111","2018-12-13 13:30:00","20400"
"696","1000793","4","-1","10","1235","0","8004112","2018-12-13 13:30:00","20400"
"697","1000807","4","-1","10","1249","0","8004113","2018-12-13 13:30:00","20400"
"698","1000794","4","-1","10","1236","0","8004114","2018-12-13 13:30:00","20400"
"699","1000808","4","-1","10","1250","0","8004115","2018-12-13 13:30:00","20400"
"700","1000795","4","-1","10","1237","0","8004116","2018-12-13 13:30:00","20400"
"701","1000809","4","-1","10","1251","0","8004117","2018-12-13 13:30:00","20400"
"702","1000796","4","-1","10","1238","0","8004118","2018-12-13 13:30:00","20400"
"703","1000810","4","-1","10","1252","0","8004119","2018-12-13 13:30:00","20400"
"704","1000797","4","-1","10","1239","0","8004120","2018-12-13 13:30:00","20400"
"705","1000811","4","-1","10","1253","0","8004121","2018-12-13 13:30:00","20400"
"706","1000798","4","-1","10","1240","0","8004122","2018-12-13 13:30:00","20400"
"707","1000812","4","-1","10","1254","0","8004123","2018-12-13 13:30:00","20400"
"708","1000799","4","-1","10","1241","0","8004124","2018-12-13 13:30:00","20400"
"709","1000813","4","-1","10","1255","0","8004125","2018-12-13 13:30:00","20400"
"710","1000800","4","-1","10","1242","0","8004126","2018-12-13 13:30:00","20400"
"711","1000814","4","-1","10","1256","0","8004127","2018-12-13 13:30:00","20400"
"712","1000801","4","-1","10","1243","0","8004128","2018-12-13 13:30:00","20400"
"713","1000815","4","-1","10","1257","0","8004129","2018-12-13 13:30:00","20400"
"714","1000817","4","-1","10","1264","0","8004130","2018-12-18 09:00:00","20500"
"715","1000818","4","-1","10","1265","0","8004131","2018-12-18 09:00:00","20500"
"716","1000823","4","-1","60","1283","0","8004201","2018-12-27 13:30:00","20600"
"717","1000824","4","-1","60","1284","0","8004202","2018-12-27 13:30:00","20600"
"718","1000819","4","-1","60","1270","0","8004203","2019-01-01 00:00:00","20600"
"719","1000820","4","-1","60","1271","0","8004204","2019-01-01 00:00:00","20600"
"720","1000821","4","-1","60","1276","0","8004205","2019-01-04 09:00:00","20600"
"721","1000822","4","-1","60","1277","0","8004206","2019-01-04 09:00:00","20600"
"722","1000825","5","16","100","1267","0","7010129","2018-12-27 13:30:00","20600"
"723","1000826","4","-1","60","1289","0","8004301","2019-01-11 13:30:00","20900"
"724","1000827","4","-1","60","1290","0","8004302","2019-01-11 13:30:00","20900"
"725","1000828","4","-1","60","1295","0","8004401","2019-01-18 13:30:00","21000"
"726","1000829","4","-1","60","1296","0","8004402","2019-01-18 13:30:00","21000"
"727","1000831","4","-1","60","1305","0","8004501","2019-01-24 13:30:00","21100"
"728","1000832","4","-1","60","1306","0","8004502","2019-01-24 13:30:00","21100"
"729","1000830","5","10","100","1300","0","7010017","2019-01-30 00:00:00","21100"
"730","1000833","4","-1","60","1313","0","8004601","2019-01-31 13:30:00","21200"
"731","1000834","4","-1","60","1314","0","8004602","2019-01-31 13:30:00","21200"
"732","1000836","4","-1","60","1323","0","8004701","2019-02-07 09:30:00","21300"
"733","1000837","4","-1","60","1324","0","8004702","2019-02-07 09:30:00","21300"
"734","1000835","5","15","100","1318","0","7010018","2019-02-11 00:00:00","21300"
"735","1000838","4","-1","60","1342","0","8004801","2019-02-14 13:30:00","21400"
"736","1000839","5","13","100","1361","0","7010019","2019-02-14 13:30:00","21400"
"737","1000841","5","14","100","1362","0","7010020","2019-02-14 13:30:00","21400"
"738","1000843","5","15","100","1363","0","7010021","2019-02-14 13:30:00","21400"
"739","1000845","5","16","100","1364","0","7010022","2019-02-14 13:30:00","21400"
"740","1000840","4","13","100","1330","0","8004802","2019-02-14 13:30:00","21400"
"741","1000842","4","14","100","1332","0","8004803","2019-02-14 13:30:00","21400"
"742","1000844","4","15","100","1334","0","8004804","2019-02-14 13:30:00","21400"
"743","1000846","4","16","100","1336","0","8004805","2019-02-14 13:30:00","21400"
"744","1000847","5","2","100","1346","0","7010023","2019-02-23 00:00:00","21500"
"745","1000848","4","-1","60","1386","0","8004901","2019-02-21 13:30:00","21500"
"746","1000849","4","-1","60","1387","0","8004902","2019-02-21 13:30:00","21500"
"747","1000850","4","-1","60","1393","0","8005001","2019-02-28 13:30:00","21600"
"748","1000851","4","-1","60","1394","0","8005002","2019-02-28 13:30:00","21600"
"749","1000852","4","-1","60","1405","0","8005101","2019-03-07 13:30:00","21700"
"750","1000853","4","-1","60","1406","0","8005102","2019-03-07 13:30:00","21700"
"751","1000867","4","-1","60","1503","0","8005201","2019-03-14 13:30:00","21800"
"752","1000868","4","2","10","1412","0","8005202","2019-03-14 13:30:00","21800"
"753","1000869","4","3","10","1413","0","8005203","2019-03-14 13:30:00","21800"
"754","1000870","4","4","10","1414","0","8005204","2019-03-14 13:30:00","21800"
"755","1000871","4","5","10","1415","0","8005205","2019-03-14 13:30:00","21800"
"756","1000872","4","6","10","1416","0","8005206","2019-03-14 13:30:00","21800"
"757","1000873","4","7","10","1417","0","8005207","2019-03-14 13:30:00","21800"
"758","1000874","4","8","10","1418","0","8005208","2019-03-14 13:30:00","21800"
"759","1000875","4","9","10","1419","0","8005209","2019-03-14 13:30:00","21800"
"760","1000876","4","10","10","1420","0","8005210","2019-03-14 13:30:00","21800"
"761","1000877","4","11","10","1421","0","8005211","2019-03-14 13:30:00","21800"
"762","1000878","4","12","10","1422","0","8005212","2019-03-14 13:30:00","21800"
"763","1000879","4","13","10","1423","0","8005213","2019-03-14 13:30:00","21800"
"764","1000880","4","14","10","1424","0","8005214","2019-03-14 13:30:00","21800"
"765","1000881","4","15","10","1425","0","8005215","2019-03-14 13:30:00","21800"
"766","1000882","4","16","10","1426","0","8005216","2019-03-14 13:30:00","21800"
"767","1000883","4","-1","10","1429","0","8005217","2019-03-14 13:30:00","21800"
"768","1000884","4","-1","10","1432","0","8005218","2019-03-14 13:30:00","21800"
"769","1000885","4","-1","10","1435","0","8005219","2019-03-14 13:30:00","21800"
"770","1000886","4","-1","10","1438","0","8005220","2019-03-14 13:30:00","21800"
"771","1000887","4","-1","10","1441","0","8005221","2019-03-14 13:30:00","21800"
"772","1000888","4","-1","10","1444","0","8005222","2019-03-14 13:30:00","21800"
"773","1000889","4","-1","10","1447","0","8005223","2019-03-14 13:30:00","21800"
"774","1000890","4","-1","10","1450","0","8005224","2019-03-14 13:30:00","21800"
"775","1000891","4","-1","10","1453","0","8005225","2019-03-14 13:30:00","21800"
"776","1000892","4","-1","10","1456","0","8005226","2019-03-14 13:30:00","21800"
"777","1000893","4","-1","10","1459","0","8005227","2019-03-14 13:30:00","21800"
"778","1000894","4","-1","10","1462","0","8005228","2019-03-14 13:30:00","21800"
"779","1000895","4","-1","10","1465","0","8005229","2019-03-14 13:30:00","21800"
"780","1000896","4","-1","10","1468","0","8005230","2019-03-14 13:30:00","21800"
"781","1000897","4","-1","10","1471","0","8005231","2019-03-14 13:30:00","21800"
"782","1000898","5","5","100","1530","0","7010129","2019-03-14 13:30:00","21800"
"783","1000899","5","2","100","1512","0","7010130","2019-03-14 13:30:00","21800"
"784","1000900","5","4","100","1515","0","7010131","2019-03-14 13:30:00","21800"
"785","1000901","5","3","100","1527","0","7010132","2019-03-14 13:30:00","21800"
"786","1000902","5","7","100","1524","0","7010133","2019-03-14 13:30:00","21800"
"787","1000903","5","9","100","1518","0","7010134","2019-03-14 13:30:00","21800"
"788","1000904","5","8","100","74","0","7010135","2019-03-14 13:30:00","21800"
"789","1000905","5","10","100","40","0","7010136","2019-03-14 13:30:00","21800"
"790","1000906","5","6","100","161","0","7010137","2019-03-14 13:30:00","21800"
"791","1000907","5","11","100","1533","0","7010138","2019-03-14 13:30:00","21800"
"792","1000908","5","12","100","1521","0","7010139","2019-03-14 13:30:00","21800"
"793","1000909","5","13","100","739","0","7010140","2019-03-14 13:30:00","21800"
"794","1000910","5","14","100","1506","0","7010141","2019-03-14 13:30:00","21800"
"795","1000911","5","15","100","1497","0","7010142","2019-03-14 13:30:00","21800"
"796","1000866","5","3","100","1500","0","7010024","2019-03-24 00:00:00","21900"
"797","1000913","5","11","0","1538","0","7010143","2019-03-20 13:30:00","21900"
"798","1000914","4","-1","60","1541","0","8005301","2019-03-27 09:30:00","22000"
"799","1000915","4","-1","60","1542","0","8005302","2019-03-27 09:30:00","22000"
"800","1000854","2","17","0","1472","0","3160010","2019-04-11 13:30:00","22300"
"801","1000855","2","17","30","1473","0","3160020","2019-04-11 13:30:00","22300"
"802","1000856","2","17","30","1474","0","3160030","2019-04-11 13:30:00","22300"
"803","1000857","2","17","30","1475","0","3160040","2019-04-11 13:30:00","22300"
"804","1000858","2","17","30","1476","0","3160050","2019-04-11 13:30:00","22300"
"805","1000859","2","17","30","1477","0","3160060","2019-04-11 13:30:00","22300"
"806","1000917","2","17","30","1478","0","3160015","2019-04-11 13:30:00","22300"
"807","1000918","2","17","30","1479","0","3160025","2019-04-11 13:30:00","22300"
"808","1000919","2","17","30","1480","0","3160035","2019-04-11 13:30:00","22300"
"809","1000920","2","17","30","1481","0","3160045","2019-04-11 13:30:00","22300"
"810","1000921","2","17","30","1482","0","3160055","2019-04-11 13:30:00","22300"
"811","1000929","1","17","30","45","0","2160010","2019-04-11 13:30:00","22300"
"812","1000930","1","17","30","46","3","2160020","2019-04-11 13:30:00","22300"
"813","1000931","1","17","30","118","0","2160030","2019-04-11 13:30:00","22300"
"814","1000932","1","17","30","122","1","2160040","2019-04-11 13:30:00","22300"
"815","1000933","1","17","30","140","0","2160050","2019-04-11 13:30:00","22300"
"816","1000934","1","17","30","114","2","2160060","2019-04-11 13:30:00","22300"
"817","1000935","1","17","30","135","0","2160070","2019-04-11 13:30:00","22300"
"818","1000936","1","17","30","48","0","2160080","2019-04-11 13:30:00","22300"
"819","1000937","1","17","30","104","2","2160090","2019-04-11 13:30:00","22300"
"820","1000938","1","17","30","119","0","2160100","2019-04-11 13:30:00","22300"
"821","1000944","4","-1","60","1551","0","8005401","2019-04-04 13:30:00","22200"
"822","1000945","4","-1","60","1552","0","8005402","2019-04-04 13:30:00","22200"
"823","1000946","5","14","100","1558","0","7010025","2019-04-23 00:00:00","22400"
"824","1000947","4","-1","60","1561","0","8005501","2019-04-11 13:30:00","22300"
"825","1000948","4","-1","60","1562","0","8005502","2019-04-11 13:30:00","22300"
"826","1000949","4","-1","60","1563","0","8005503","2019-04-11 13:30:00","22300"
"827","1000950","4","-1","60","1569","0","8005504","2019-04-18 13:30:00","22400"
"828","1000951","4","-1","60","1570","0","8005505","2019-04-18 13:30:00","22400"
"829","1000952","4","-1","60","1571","0","8005506","2019-04-18 13:30:00","22400"
"830","1000953","4","-1","60","1581","0","8005601","2019-04-25 13:30:00","22500"
"831","1000954","4","-1","60","1582","0","8005602","2019-04-25 13:30:00","22500"
"832","1000955","5","17","100","1399","0","7010144","2019-04-25 13:30:00","22500"
"833","1000956","5","16","100","1587","0","7010026","2019-05-05 00:00:00","22600"
"834","1000957","4","-1","60","1591","0","8005701","2019-05-02 13:30:00","22600"
"835","1000958","4","-1","60","1592","0","8005702","2019-05-02 13:30:00","22600"
"836","1000959","4","-1","60","1597","0","8005801","2019-05-09 13:30:00","22700"
"837","1000960","4","-1","60","1598","0","8005802","2019-05-09 13:30:00","22700"
"838","1000961","4","-1","60","1599","0","8005803","2019-05-09 13:30:00","22700"
"839","1000962","4","-1","60","1610","0","8005901","2019-05-16 13:30:00","22800"
"840","1000963","4","-1","60","1611","0","8005902","2019-05-16 13:30:00","22800"
"841","1000964","5","8","100","1606","0","7010027","2019-05-25 00:00:00","22900"
"842","1000965","5","4","100","1615","0","7010028","2019-06-06 00:00:00","23000"
"843","1000967","4","-1","60","1618","0","8006001","2019-05-23 13:30:00","22900"
"844","1000968","4","-1","60","1622","0","8006002","2019-05-23 13:30:00","22900"
"845","1000969","4","-1","60","1651","0","8006101","2019-05-30 13:30:00","23000"
"846","1000970","4","-1","60","1652","0","8006102","2019-05-30 13:30:00","23000"
"847","1000971","4","2","10","1634","0","8006103","2019-05-30 13:30:00","23000"
"848","1000972","4","3","10","1635","0","8006104","2019-05-30 13:30:00","23000"
"849","1000973","4","4","10","1636","0","8006105","2019-05-30 13:30:00","23000"
"850","1000974","4","5","10","1637","0","8006106","2019-05-30 13:30:00","23000"
"851","1000975","4","6","10","1638","0","8006107","2019-05-30 13:30:00","23000"
"852","1000976","4","7","10","1639","0","8006108","2019-05-30 13:30:00","23000"
"853","1000977","4","8","10","1640","0","8006109","2019-05-30 13:30:00","23000"
"854","1000978","4","9","10","1641","0","8006110","2019-05-30 13:30:00","23000"
"855","1000979","4","10","10","1642","0","8006111","2019-05-30 13:30:00","23000"
"856","1000980","4","11","10","1643","0","8006112","2019-05-30 13:30:00","23000"
"857","1000981","4","12","10","1644","0","8006113","2019-05-30 13:30:00","23000"
"858","1000982","4","13","10","1645","0","8006114","2019-05-30 13:30:00","23000"
"859","1000983","4","14","10","1646","0","8006115","2019-05-30 13:30:00","23000"
"860","1000984","4","15","10","1647","0","8006116","2019-05-30 13:30:00","23000"
"861","1000985","4","16","10","1648","0","8006117","2019-05-30 13:30:00","23000"
"862","1000986","4","17","10","1649","0","8006118","2019-05-30 13:30:00","23000"
"863","1000987","4","-1","60","1658","0","8006201","2019-06-06 13:30:00","23100"
"864","1000988","4","-1","60","1661","0","8006202","2019-06-06 13:30:00","23100"
"865","1000989","4","-1","60","1669","0","8006301","2019-06-14 10:30:00","23200"
"866","1000990","4","-1","60","1670","0","8006302","2019-06-14 10:30:00","23200"
"867","1000993","4","-1","60","1687","0","8006401","2019-06-26 13:30:00","23400"
"868","1000994","4","-1","60","1691","0","8006402","2019-06-26 13:30:00","23400"
"869","1000991","4","-1","60","1680","0","8006303","2019-06-20 13:30:00","23300"
"870","1000992","4","-1","60","1681","0","8006304","2019-06-20 13:30:00","23300"
"871","1000995","2","18","30","1693","0","3170010","2019-08-07 13:30:00","24000"
"872","1000996","2","18","30","1696","0","3170020","2019-08-07 13:30:00","24000"
"873","1000997","2","18","30","1700","0","3170030","2019-08-07 13:30:00","24000"
"874","1000998","2","18","30","1703","0","3170040","2019-08-07 13:30:00","24000"
"875","1000999","2","18","30","1708","0","3170050","2019-08-07 13:30:00","24000"
"876","1001000","2","18","30","1709","0","3170060","2019-08-07 13:30:00","24000"
"877","1001007","2","18","30","1711","0","3170015","2019-08-07 13:30:00","24000"
"878","1001008","2","18","30","1713","0","3170025","2019-08-07 13:30:00","24000"
"879","1001009","2","18","30","1715","0","3170035","2019-08-07 13:30:00","24000"
"880","1001010","2","18","30","1718","0","3170045","2019-08-07 13:30:00","24000"
"881","1001011","2","18","30","1720","0","3170055","2019-08-07 13:30:00","24000"
"882","1001019","5","11","100","1722","0","7010029","2019-07-07 00:00:00","23500"
"883","1001020","4","-1","60","1728","0","8006700","2019-07-18 13:30:00","23700"
"884","1001021","4","-1","60","1730","0","8006701","2019-07-18 13:30:00","23700"
"885","1001022","4","-1","60","1733","0","8006702","2019-07-18 13:30:00","23700"
"886","1001023","4","-1","60","1736","0","8006703","2019-07-25 13:30:00","23800"
"887","1001024","4","-1","60","1739","0","8006704","2019-07-25 13:30:00","23800"
"888","1001025","4","-1","60","1742","0","8006705","2019-07-25 13:30:00","23800"
"889","1001026","4","-1","60","1745","0","8006501","2019-07-04 13:30:00","23500"
"890","1001027","4","-1","60","1746","0","8006502","2019-07-04 13:30:00","23500"
"891","1001028","1","18","30","97","0","2170010","2019-08-07 13:30:00","24000"
"892","1001029","1","18","30","16","0","2170020","2019-08-07 13:30:00","24000"
"893","1001030","1","18","30","18","2","2170030","2019-08-07 13:30:00","24000"
"894","1001031","1","18","30","98","0","2170040","2019-08-07 13:30:00","24000"
"895","1001032","1","18","30","14","2","2170050","2019-08-07 13:30:00","24000"
"896","1001033","1","18","30","13","1","2170060","2019-08-07 13:30:00","24000"
"897","1001034","1","18","30","99","0","2170070","2019-08-07 13:30:00","24000"
"898","1001035","1","18","30","83","1","2170080","2019-08-07 13:30:00","24000"
"899","1001036","1","18","30","88","4","2170090","2019-08-07 13:30:00","24000"
"900","1001037","1","18","30","84","0","2170100","2019-08-07 13:30:00","24000"
"901","1001043","4","-1","60","1751","0","8006601","2019-07-11 13:30:00","23600"
"902","1001044","4","-1","60","1756","0","8006602","2019-07-11 13:30:00","23600"
"903","1001045","5","5","100","1781","0","7010030","2019-08-05 00:00:00","23900"
"904","1001046","5","2","10","1766","0","7010031","2019-07-18 13:30:00","23700"
"905","1001047","5","3","10","1767","0","7010032","2019-07-18 13:30:00","23700"
"906","1001048","5","4","10","1768","0","7010033","2019-07-18 13:30:00","23700"
"907","1001049","5","5","10","1769","0","7010034","2019-07-18 13:30:00","23700"
"908","1001050","5","6","10","1770","0","7010035","2019-07-18 13:30:00","23700"
"909","1001051","5","7","10","1771","0","7010036","2019-07-18 13:30:00","23700"
"910","1001052","5","8","10","1772","0","7010037","2019-07-18 13:30:00","23700"
"911","1001053","5","9","10","1773","0","7010038","2019-07-18 13:30:00","23700"
"912","1001054","5","10","10","1774","0","7010039","2019-07-18 13:30:00","23700"
"913","1001055","5","11","10","1775","0","7010040","2019-07-18 13:30:00","23700"
"914","1001056","5","12","10","1776","0","7010041","2019-07-18 13:30:00","23700"
"915","1001057","5","13","10","1777","0","7010042","2019-07-18 13:30:00","23700"
"916","1001058","5","14","10","1778","0","7010043","2019-07-18 13:30:00","23700"
"917","1001059","5","15","10","1779","0","7010044","2019-07-18 13:30:00","23700"
"918","1001060","5","16","10","1780","0","7010045","2019-07-18 13:30:00","23700"
"919","1001062","4","-1","60","1795","0","8006801","2019-07-31 13:30:00","23900"
"920","1001063","4","-1","60","1796","0","8006802","2019-07-31 13:30:00","23900"
"921","1001061","5","13","100","1792","0","7010046","2019-08-19 00:00:00","24100"
"922","1001064","4","-1","60","1804","0","8006901","2019-08-07 13:30:00","24000"
"923","1001065","4","-1","60","1807","0","8006902","2019-08-07 13:30:00","24000"
"924","1001066","4","-1","60","1810","0","8006903","2019-08-07 13:30:00","24000"
"925","1001067","4","-1","60","1813","0","8006904","2019-08-15 13:30:00","24100"
"926","1001068","4","-1","60","1816","0","8006905","2019-08-15 13:30:00","24100"
"927","1001069","4","-1","60","1818","0","8006906","2019-08-15 13:30:00","24100"
"928","1001072","4","-1","60","1821","0","8007001","2019-08-22 13:30:00","24200"
"929","1001073","4","-1","60","1822","0","8007002","2019-08-22 13:30:00","24200"
"930","1001070","5","17","100","1840","0","7010047","2019-09-15 00:00:00","24500"
"931","1001074","4","-1","60","1833","0","8007101","2019-08-29 13:30:00","24300"
