"303","35178","5","290","1","35033","1","120","2","35079","1","60","2","35069","1","60","2","35036","1","120","2","35082","1","60","2","35075","1","60","2","35229","2","30","1","35023","100000","100","2","35926","500","100","2"
"304","35246","5","290","1","35033","1","120","2","35079","1","60","2","35069","1","60","2","35036","1","120","2","35082","1","60","2","35075","1","60","2","35229","2","30","1","35023","100000","100","2","35926","500","100","2"
"305","35316","5","290","1","35033","1","120","2","35079","1","60","2","35069","1","60","2","35036","1","120","2","35082","1","60","2","35075","1","60","2","35229","2","30","1","35023","100000","100","2","35926","500","100","2"
"306","35454","5","290","1","35033","1","120","2","35079","1","60","2","35069","1","60","2","35036","1","120","2","35082","1","60","2","35075","1","60","2","35229","2","30","1","35023","100000","100","2","35926","500","100","2"
"307","35685","5","290","1","35033","1","120","2","35079","1","60","2","35069","1","60","2","35036","1","120","2","35082","1","60","2","35075","1","60","2","35229","2","30","1","35023","100000","100","2","35926","500","100","2"
"308","35851","5","290","1","35033","1","120","2","35079","1","60","2","35069","1","60","2","35036","1","120","2","35082","1","60","2","35075","1","60","2","35229","2","30","1","35023","100000","100","2","35926","500","100","2"
"309","35951","5","290","1","35033","1","120","2","35079","1","60","2","35069","1","60","2","35036","1","120","2","35082","1","60","2","35075","1","60","2","35229","2","30","1","35023","100000","100","2","35926","500","100","2"
"310","36149","5","290","1","35033","1","120","2","35079","1","60","2","35069","1","60","2","35036","1","120","2","35082","1","60","2","35075","1","60","2","35229","2","30","1","35023","100000","100","2","35926","500","100","2"
"311","35103","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"312","35104","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"313","35105","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"314","35106","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"315","35107","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"316","35108","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"317","35109","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"318","35110","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"319","35111","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"320","35112","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"321","35125","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"322","35178","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"323","35246","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"324","35316","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"325","35454","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"326","35685","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"327","35851","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"328","35951","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"329","36149","25","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"330","36279","40","2800",,"35036","2","500",,"35082","2","500",,"35075","2","500",,"35035","10","1100",,"35081","10","1100",,"35074","10","1100",,"35034","15","800",,"35080","15","800",,"35073","15","800",
"331","35032","15","0","5","35032","15","224","5","35078","15","112","5","35068","15","112","5","35035","2","184","4","35081","2","46","4","35074","2","46","4","35034","5","184","5","35080","5","46","5","35073","5","46","5"
"332","35032","15","0","5","35033","1","170","2","35079","1","170","2","35069","1","170","2","35036","1","120","2","35082","1","120","2","35075","1","120","2","35023","50000","130","2",,,,,,,,
"333","36370","4","250","1","35103","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"334","36370","4","250","1","35104","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"335","36370","4","250","1","35105","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"336","36370","4","250","1","35106","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"337","36370","4","250","1","35107","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"338","36370","4","250","1","35108","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"339","36370","4","250","1","35109","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"340","36370","4","250","1","35110","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"341","36370","4","250","1","35111","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"342","36370","4","250","1","35112","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"343","36370","4","250","1","35125","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"344","36370","4","250","1","35178","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"345","36370","4","250","1","35246","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"346","36370","4","250","1","35316","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"347","36370","4","250","1","35454","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"348","36370","4","250","1","35685","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"349","36370","4","250","1","35851","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"350","36370","4","250","1","35951","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"351","36370","4","250","1","36149","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"352","36370","4","250","1","36279","10","200","1","35907","1","120","2","35908","1","120","2","35909","1","120","2","36366","2","140","2","35229","2","50","1",,,,,,,,,,,,
"353","35032","15","0","5","36388","1","2500","1","35907","10","833","2","35908","10","833","2","35909","10","833","2","35018","1","2500","1","35820","5","2500","1",,,,,,,,,,,,
"354","35103","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"355","35104","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"356","35105","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"357","35106","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"358","35107","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"359","35108","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"360","35109","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"361","35110","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"362","35111","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"363","35112","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"364","35125","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"365","35178","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"366","35246","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"367","35316","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"368","35454","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"369","35685","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"370","35851","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"371","35951","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"372","36149","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"373","36279","25","28",,"35036","2","5",,"35082","2","5",,"35075","2","5",,"35035","10","11",,"35081","10","11",,"35074","10","11",,"35034","15","8",,"35080","15","8",,"35073","15","8",
"374","35647","5","6",,"35661","5","6",,"35654","5","6",,"35646","25","10",,"35660","25","10",,"35653","25","10",,"35645","30","18",,"35659","30","18",,"35652","30","18",,,,,
"375","35023","25000","20",,"35033","8","10",,"35079","8","10",,"35069","8","10",,"35004","8","10",,"35036","2","10",,"35082","2","10",,"35075","2","10",,"35007","2","10",,,,,
"376","35023","15000","20",,"35032","15","10",,"35078","15","10",,"35068","15","10",,"35003","15","10",,"35035","10","10",,"35081","10","10",,"35074","10","10",,"35006","10","10",,,,,
"377","35023","10000","20",,"35031","20","10",,"35077","20","10",,"35067","20","10",,"35002","20","10",,"35034","15","10",,"35080","15","10",,"35073","15","10",,"35005","15","10",,,,,
"378","35023","200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"379","35103","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"380","35104","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"381","35105","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"382","35106","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"383","35107","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"384","35108","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"385","35109","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"386","35110","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"387","35111","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"388","35112","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"389","35125","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"390","35178","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"391","35246","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"392","35316","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"393","35454","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"394","35685","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"395","35851","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"396","35951","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"397","36149","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"398","36279","5","28","1","36555","5","24","1","35033","4","7","2","35079","4","7","2","35069","4","7","2","35036","2","4","2","35082","2","4","2","35075","2","4","2","35465","100","15","2",,,,
"399","35103","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"400","35104","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"401","35105","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"402","35106","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"403","35107","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"404","35108","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"405","35109","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"406","35110","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"407","35111","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"408","35112","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"409","35125","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"410","35178","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"411","35246","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"412","35316","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"413","35454","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"414","35685","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"415","35851","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"416","35951","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"417","36149","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"418","36279","5","34","1","36555","5","33","1","35645","10","7","2","35659","10","7","2","35652","10","7","2","35646","10","4","2","35660","10","4","2","35653","10","4","2",,,,,,,,
"419","35021","1000","1","6","35021","700","1","7","35021","500","1","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"420","35021","1000","1","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"421","36621","1","100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"422","36622","1","100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"423","36623","1","100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"424","35103","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"425","35104","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"426","35105","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"427","35106","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"428","35107","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"429","35108","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"430","35109","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"431","35110","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"432","35111","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"433","35112","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"434","35125","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"435","35178","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"436","35246","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"437","35316","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"438","35454","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"439","35685","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"440","35851","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"441","35951","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"442","36149","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"443","36279","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"444","36533","5","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"445","35103","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"446","35104","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"447","35105","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"448","35106","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"449","35107","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"450","35108","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"451","35109","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"452","35110","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"453","35111","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"454","35112","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"455","35125","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"456","35178","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"457","35246","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"458","35316","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"459","35454","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"460","35685","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"461","35851","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"462","35951","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"463","36149","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"464","36279","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"465","36533","5","39","1","35033","1","7","2","35079","1","7","2","35069","1","7","2","35036","1","4","2","35082","1","4","2","35075","1","4","2","35229","1","8","1","35465","150","20","2",,,,
"466","35023","6000","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"467","35023","4000","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"468","35023","2000","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"469","35032","15","0","5","35032","15","13","5","35078","15","13","5","35068","15","13","5","35035","2","8","4","35081","2","8","4","35074","2","8","4","35034","5","8","5","35080","5","8","5","35073","5","8","5"
"470","35103","5","39","1","35033","1","12","2","35079","1","12","2","35069","1","12","2","35036","1","6","2","35082","1","6","2","35075","1","6","2","35229","1","7","1",,,,,,,,
"471","35104","5","39","1","35033","1","12","2","35079","1","12","2","35069","1","12","2","35036","1","6","2","35082","1","6","2","35075","1","6","2","35229","1","7","1",,,,,,,,
"472","35105","5","39","1","35033","1","12","2","35079","1","12","2","35069","1","12","2","35036","1","6","2","35082","1","6","2","35075","1","6","2","35229","1","7","1",,,,,,,,
"473","35106","5","39","1","35033","1","12","2","35079","1","12","2","35069","1","12","2","35036","1","6","2","35082","1","6","2","35075","1","6","2","35229","1","7","1",,,,,,,,
"474","35107","5","39","1","35033","1","12","2","35079","1","12","2","35069","1","12","2","35036","1","6","2","35082","1","6","2","35075","1","6","2","35229","1","7","1",,,,,,,,
"475","35108","5","39","1","35033","1","12","2","35079","1","12","2","35069","1","12","2","35036","1","6","2","35082","1","6","2","35075","1","6","2","35229","1","7","1",,,,,,,,
