"452","1","1183784181","2020-07-16 13:15:00","2020-07-23 17:59:59","435","1","305","271","2",,,,,,,,,,
"453","3","700064305","2020-07-23 04:00:00","2020-07-23 17:59:59","431","432","420","6",,,,,,,,,,,
"454","3","700060193","2020-07-23 18:00:00","2020-07-31 12:59:59","436","431","432","420","6",,,,,,,,,,
"455","4","176523645","2020-07-23 18:00:00","2020-07-30 23:59:59","3","437","430","400","4","268",,,,,,,,,
"456","1","1200512053","2020-07-23 18:00:00","2020-07-30 23:59:59","438","435","1","305","271","2",,,,,,,,,
"457","3","708460833","2020-07-31 13:00:00","2020-07-31 23:59:59","439","436","431","432","420","6",,,,,,,,,
"458","3","735769297","2020-08-01 00:00:00","2020-08-06 03:59:59","440","439","436","431","432","420","6",,,,,,,,
"459","3","706409169","2020-08-06 04:00:00","2020-08-07 11:59:59","440","439","420","6",,,,,,,,,,,
"460","4","172424333","2020-07-31 00:00:00","2020-07-31 12:59:59","3","442","437","430","400","4","268",,,,,,,,
"461","4","172412045","2020-07-31 13:00:00","2020-07-31 23:59:59","3","441","442","437","430","400","4","268",,,,,,,
"462","4","172416141","2020-08-01 00:00:00","2020-08-04 23:59:59","3","441","442","400","4","268",,,,,,,,,
"463","4","172403853","2020-08-05 00:00:00","2020-08-07 11:59:59","3","444","441","442","400","4","268",,,,,,,,
"464","1","1106000997","2020-07-31 00:00:00","2020-08-01 23:59:59","443","1","305","271","2",,,,,,,,,,
"465","1","1181547765","2020-08-02 00:00:00","2020-08-04 23:59:59","1","305","271","2",,,,,,,,,,,
"466","1","1181564117","2020-08-05 00:00:00","2020-08-06 23:59:59","445","1","305","271","2",,,,,,,,,,
"467","1","1181613269","2020-08-07 00:00:00","2020-08-07 11:59:59","1","305","271","2",,,,,,,,,,,
"468","3","710583105","2020-08-07 12:00:00","2020-08-13 03:59:59","446","440","439","420","6",,,,,,,,,,
"469","3","727356353","2020-08-13 04:00:00","2020-08-14 03:59:59","446","440","439","6",,,,,,,,,,,
"470","3","714757057","2020-08-14 04:00:00","2020-08-18 11:14:59","446","440","6",,,,,,,,,,,,
"471","4","170327181","2020-08-07 12:00:00","2020-08-08 03:59:59","3","449","444","441","442","400","4","268",,,,,,,
"472","4","170314893","2020-08-08 04:00:00","2020-08-14 03:59:59","3","449","444","442","400","4","268",,,,,,,,
"473","4","168230029","2020-08-14 04:00:00","2020-08-18 11:14:59","3","449","444","400","4","268",,,,,,,,,
"474","4","182910093","2020-08-18 11:15:00","2020-08-18 23:59:59","3","450","449","444","400","4","268",,,,,,,,
"475","1","1162722469","2020-08-07 12:00:00","2020-08-11 12:59:59","447","1","305","271","2",,,,,,,,,,
"476","1","1145846917","2020-08-11 13:00:00","2020-08-17 23:59:59","447","1","305","271","2",,,,,,,,,,
"477","4","182897805","2020-08-19 00:00:00","2020-08-19 03:59:59","3","451","450","444","400","4","268",,,,,,,,
"478","4","182901901","2020-08-19 04:00:00","2020-08-26 16:44:59","3","451","450","400","4","268",,,,,,,,,
"479","3","697991281","2020-08-18 11:15:00","2020-08-25 03:59:59","452","446","440","6",,,,,,,,,,,
"480","3","718946417","2020-08-25 04:00:00","2020-08-27 12:59:59","452","440","6",,,,,,,,,,,,
"481","1","1127120037","2020-08-18 11:15:00","2020-08-18 23:59:59","453","1","305","271","2",,,,,,,,,,
"482","1","1127103653","2020-08-19 00:00:00","2020-08-25 23:59:59","454","453","1","305","271","2",,,,,,,,,
"483","1","1127038021","2020-08-25 00:00:00","2020-08-26 21:59:59","453","1","305","271","2",,,,,,,,,,
"484","4","180812941","2020-08-26 16:45:00","2020-08-27 12:59:59","3","455","451","450","400","4","268",,,,,,,,
"485","4","180800653","2020-08-27 13:00:00","2020-08-28 03:59:59","3","455","451","430","450","400","4","268",,,,,,,
"486","4","180804749","2020-08-28 04:00:00","2020-09-02 03:59:59","3","455","451","430","400","4","268",,,,,,,,
"487","4","180792461","2020-09-02 04:00:00","2020-09-03 12:59:59","3","455","430","400","4","268",,,,,,,,,
"488","3","710541537","2020-08-27 13:00:00","2020-08-31 23:59:59","456","452","440","6",,,,,,,,,,,
"489","3","737845393","2020-09-01 00:00:00","2020-09-03 03:59:59","456","452","459","440","6",,,,,,,,,,
"490","3","729456785","2020-09-03 04:00:00","2020-09-03 12:59:59","456","459","440","6",,,,,,,,,,,
"491","1","1114479621","2020-08-26 22:00:00","2020-09-10 12:59:59","458","453","1","305","271","2",,,,,,,,,
"492","4","178715789","2020-09-03 13:15:00","2020-09-04 12:59:59","3","455","437","430","400","4","268",,,,,,,,
"493","4","178703501","2020-09-04 13:00:00","2020-09-10 12:59:59","3","455","437","400","4","268",,,,,,,,,
"494","3","729452801","2020-09-03 13:15:00","2020-09-10 03:59:59","460","456","459","440","6",,,,,,,,,,
"495","3","733663489","2020-09-10 04:00:00","2020-09-10 12:59:59","460","456","459","6",,,,,,,,,,,
"496","4","172399853","2020-09-10 13:15:00","2020-09-11 03:59:59","3","455","441","437","400","4","268",,,,,,,,
"497","4","172403949","2020-09-11 04:00:00","2020-09-14 23:59:59","3","455","441","400","4","268",,,,,,,,,
"498","4","172408045","2020-09-15 00:00:00","2020-09-17 03:59:59","3","461","455","441","400","4","268",,,,,,,,
"499","4","172412141","2020-09-17 04:00:00","2020-09-17 12:59:59","3","461","441","400","4","268",,,,,,,,,
"500","3","683254401","2020-09-10 13:15:00","2020-09-17 03:59:59","462","460","456","459","6",,,,,,,,,,
"501","3","695837313","2020-09-17 04:00:00","2020-09-17 12:59:59","462","459","6",,,,,,,,,,,,
"502","1","1187995557","2020-09-10 13:15:00","2020-09-14 23:59:59","463","453","1","305","271","2",,,,,,,,,
"503","1","1187913605","2020-09-15 00:00:00","2020-09-17 03:59:59","464","463","453","1","305","271","2",,,,,,,,
"504","1","1187946373","2020-09-17 04:00:00","2020-09-17 12:59:59","464","453","1","305","271","2",,,,,,,,,
"505","4","170302701","2020-09-17 13:15:00","2020-09-18 03:59:59","3","471","461","449","441","400","4","268",,,,,,,
"506","4","170306797","2020-09-18 04:00:00","2020-09-19 23:59:59","3","471","461","449","400","4","268",,,,,,,,
"507","4","170310893","2020-09-20 00:00:00","2020-09-23 11:59:59","3","472","471","461","449","400","4","268",,,,,,,
"508","1","1171169125","2020-09-17 13:15:00","2020-09-19 23:59:59","473","464","453","1","305","271","2",,,,,,,,
"509","1","1169121061","2020-09-20 00:00:00","2020-09-21 23:59:59","474","473","464","453","1","305","271","2",,,,,,,
"510","1","1169153797","2020-09-22 00:00:00","2020-09-22 23:59:59","474","473","453","1","305","271","2",,,,,,,,
"511","1","1169137413","2020-09-23 00:00:00","2020-09-23 11:59:59","473","453","1","305","271","2",,,,,,,,,
"512","3","695853873","2020-09-17 13:15:00","2020-09-23 11:59:59","475","462","459","6",,,,,,,,,,,
"513","4","168205549","2020-09-23 12:15:00","2020-09-24 12:59:59","3","472","471","461","450","449","400","4","268",,,,,,
"514","4","168209645","2020-09-24 13:00:00","2020-09-29 03:59:59","3","472","471","461","450","400","4","268",,,,,,,
"515","4","168213741","2020-09-29 04:00:00","2020-09-29 12:59:59","3","472","471","450","400","4","268",,,,,,,,
"516","1","1152360357","2020-09-23 12:15:00","2020-09-29 03:59:59","476","473","453","1","305","271","2",,,,,,,,
"517","1","1152196517","2020-09-29 04:00:00","2020-09-29 12:59:59","476","473","1","305","271","2",,,,,,,,,
"518","3","679039921","2020-09-23 12:15:00","2020-09-24 03:59:59","477","475","462","459","6",,,,,,,,,,
"519","3","700023729","2020-09-24 04:00:00","2020-09-29 12:59:59","477","475","459","6",,,,,,,,,,,
"520","1","1139556197","2020-09-29 13:15:00","2020-10-07 12:59:59","478","1","305","271","2",,,,,,,,,,
"521","4","182885613","2020-09-29 13:15:00","2020-09-30 12:59:59","3","430","472","471","450","400","4","268",,,,,,,
"522","4","182889709","2020-09-30 13:00:00","2020-10-04 03:59:59","3","430","472","471","400","4","268",,,,,,,,
"523","4","182893805","2020-10-04 04:00:00","2020-10-06 03:59:59","3","430","471","400","4","268",,,,,,,,,
"524","4","182897901","2020-10-06 04:00:00","2020-10-07 12:59:59","3","430","400","4","268",,,,,,,,,,
"525","3","735662097","2020-09-29 13:15:00","2020-09-30 23:59:59","480","479","481","477","475","459","6",,,,,,,,
"526","3","693752401","2020-10-01 00:00:00","2020-10-06 03:59:59","482","480","479","481","477","475","459","6",,,,,,,
"527","3","681165393","2020-10-06 04:00:00","2020-10-07 12:59:59","482","480","479","481","459","6",,,,,,,,,
"528","1","1179598805","2020-10-07 13:15:00","2020-10-14 23:59:59","478","484","483","1","305","271","2",,,,,,,,
"529","4","180788461","2020-10-07 13:15:00","2020-10-14 23:59:59","3","437","430","400","4","268",,,,,,,,,
"530","3","685322961","2020-10-07 13:15:00","2020-10-08 03:59:59","485","482","480","479","481","459","6",,,,,,,,
"531","3","723116737","2020-10-08 04:00:00","2020-10-15 11:59:59","485","482","480","479","481","6",,,,,,,,,
"532","4","178691309","2020-10-15 00:00:00","2020-10-15 11:59:59","3","486","437","430","400","4","268",,,,,,,,
"533","4","178695405","2020-10-15 12:00:00","2020-10-15 23:59:59","3","441","486","437","430","400","4","268",,,,,,,
"534","4","178699501","2020-10-16 00:00:00","2020-10-22 12:59:59","3","441","486","400","4","268",,,,,,,,,
"535","3","676975473","2020-10-15 12:00:00","2020-10-22 03:59:59","487","485","482","480","479","481","6",,,,,,,,
"536","3","697897841","2020-10-22 04:00:00","2020-10-22 12:59:59","487","482","6",,,,,,,,,,,,
"537","1","1162854277","2020-10-15 00:00:00","2020-10-15 11:59:59","488","483","1","305","271","2",,,,,,,,,
"538","1","1162854325","2020-10-15 12:00:00","2020-10-15 23:59:59","489","488","483","1","305","271","2",,,,,,,,
"539","1","1162854229","2020-10-16 00:00:00","2020-10-18 23:59:59","489","488","1","305","271","2",,,,,,,,,
"540","1","1160560629","2020-10-19 00:00:00","2020-10-22 03:59:59","489","1","305","271","2",,,,,,,,,,
"541","4","176594157","2020-10-22 13:15:00","2020-10-23 03:59:59","3","449","441","486","400","4","268",,,,,,,,
"542","4","176598253","2020-10-23 04:00:00","2020-10-23 23:59:59","3","449","486","400","4","268",,,,,,,,,
"543","4","176602349","2020-10-24 00:00:00","2020-10-29 03:59:59","3","493","449","486","400","4","268",,,,,,,,
"544","4","176606445","2020-10-29 04:00:00","2020-10-29 12:59:59","3","493","449","400","4","268",,,,,,,,,
"545","3","697934833","2020-10-22 13:15:00","2020-10-29 03:59:59","492","487","482","6",,,,,,,,,,,
"546","3","727294961","2020-10-29 04:00:00","2020-10-29 12:59:59","492","482","6",,,,,,,,,,,,
"547","1","1143897893","2020-10-22 13:15:00","2020-10-23 23:59:59","490","1","305","271","2",,,,,,,,,,
"548","1","1143996229","2020-10-24 00:00:00","2020-10-25 23:59:59","491","490","1","305","271","2",,,,,,,,,
"549","1","1143963541","2020-10-26 00:00:00","2020-10-28 23:59:59","490","1","305","271","2",,,,,,,,,,
"550","1","2051238660","2020-10-29 00:00:00","2020-10-29 13:14:00","1","305","271","2",,,,,,,,,,,
"551","4","172424429","2020-10-29 13:15:00","2020-10-29 23:59:59","3","450","493","449","400","4","268",,,,,,,,
"552","4","172412141","2020-10-30 00:00:00","2020-11-05 13:14:59","3","450","493","400","4","268",,,,,,,,,
"553","4","172416237","2020-11-05 13:15:00","2020-11-06 12:59:59","3","430","450","493","400","4","268",,,,,,,,
"554","3","679043281","2020-10-29 13:15:00","2020-10-31 23:59:59","494","516","492","482","6",,,,,,,,,,
"555","3","712630417","2020-11-01 00:00:00","2020-11-05 03:59:59","515","494","516","492","482","6",,,,,,,,,
"556","3","729391233","2020-11-05 04:00:00","2020-11-05 12:59:59","515","494","516","482","6",,,,,,,,,,
"557","1","1112514309","2020-10-29 13:15:00","2020-11-05 12:59:59","495","1","305","271","2",,,,,,,,,,
"558","6","426915925","2017-12-02 00:00:00","2017-12-02 23:59:59","11","21","524","496","308","309","310",,,,,,,,
"559","7","75250517","2017-12-02 00:00:00","2017-12-02 23:59:59","12","22","525","497","311","312","313",,,,,,,,
"560","8","410140245","2017-12-02 00:00:00","2017-12-02 23:59:59","13","23","526","498","314","315","316",,,,,,,,
"561","9","191509077","2017-12-02 00:00:00","2017-12-02 23:59:59","14","24","527","499","317","318","319",,,,,,,,
"562","10","90848597","2017-12-02 00:00:00","2017-12-02 23:59:59","15","25","528","500","320","321","322",,,,,,,,
"563","11","24918101","2017-12-02 00:00:00","2017-12-02 23:59:59","16","26","529","501","323","324","325",,,,,,,,
"564","12","124205909","2017-12-02 00:00:00","2017-12-02 23:59:59","17","27","530","502","326","327","328",,,,,,,,
"565","13","125582933","2017-12-02 00:00:00","2017-12-02 23:59:59","18","28","531","503","329","330","331",,,,,,,,
"566","14","108411733","2017-12-02 00:00:00","2017-12-02 23:59:59","19","29","532","504","332","333","334",,,,,,,,
"567","15","427441749","2017-12-02 00:00:00","2017-12-02 23:59:59","20","30","533","505","335","336","337",,,,,,,,
"568","16","73809749","2017-12-02 00:00:00","2017-12-02 23:59:59","38","39","534","506","338","339","340",,,,,,,,
"569","17","124921685","2017-12-02 00:00:00","2017-12-02 23:59:59","51","52","535","507","341","342","343",,,,,,,,
"570","18","58081109","2017-12-02 00:00:00","2017-12-02 23:59:59","69","70","536","508","344","345","346",,,,,,,,
"571","19","75248981","2017-12-02 00:00:00","2017-12-02 23:59:59","89","90","537","509","347","348","349",,,,,,,,
"572","20","225590613","2017-12-02 00:00:00","2017-12-02 23:59:59","117","118","538","510","350","351","352",,,,,,,,
"573","21","75315285","2017-12-02 00:00:00","2017-12-02 23:59:59","157","158","539","511","465","466","467",,,,,,,,
"574","22","159202901","2017-12-02 00:00:00","2017-12-02 23:59:59","208","209","540","512","468","469","470",,,,,,,,
"575","23","409608277","2017-12-02 00:00:00","2017-12-02 23:59:59","260","261","513",,,,,,,,,,,,
"576","24","325526357","2017-12-02 00:00:00","2017-12-02 23:59:59","365","366","514",,,,,,,,,,,,
"577","4","170327277","2020-11-06 13:00:00","2020-11-07 03:59:59","3","430","493","400","4","268",,,,,,,,,
"578","4","170314989","2020-11-07 04:00:00","2020-11-17 10:59:59","3","430","400","4","268",,,,,,,,,,
"579","4","170319085","2020-11-17 11:00:00","2020-11-18 03:59:59","3","521","437","430","400","4","268",,,,,,,,
"580","3","729387265","2020-11-05 13:15:00","2020-11-12 03:59:59","517","515","494","516","482","6",,,,,,,,,
"581","3","716800257","2020-11-12 04:00:00","2020-11-17 10:59:59","517","515","516","6",,,,,,,,,,,
"582","1","1103929317","2020-11-05 13:15:00","2020-11-17 03:59:59","495","1","305","271","2",,,,,,,,,,
"583","1","1087119173","2020-11-17 11:15:00","2020-11-18 23:59:59","518","520","1","305","271","2",,,,,,,,,
"584","1","1085251541","2020-11-19 00:00:00","2020-11-20 23:59:59","519","518","520","1","305","271","2",,,,,,,,
"585","1","1085120341","2020-11-21 00:00:00","2020-11-30 12:59:59","518","520","1","305","271","2",,,,,,,,,
"586","4","152497389","2020-11-18 04:00:00","2020-11-18 23:59:59","3","521","437","400","4","268",,,,,,,,,
"587","4","153545965","2020-11-19 00:00:00","2020-11-24 12:59:59","3","522","521","437","400","4","268",,,,,,,,
"588","3","737784241","2020-11-17 11:15:00","2020-11-24 03:59:59","523","517","515","6",,,,,,,,,,,
"589","3","725184945","2020-11-24 04:00:00","2020-11-24 12:59:59","523","515","6",,,,,,,,,,,,
"590","3","725168673","2020-11-24 13:15:00","2020-11-30 12:59:59","545","523","515","544","543","6",,,,,,,,,
"591","4","167177453","2020-11-24 13:15:00","2020-11-30 12:59:59","3","522","521","441","437","400","4","268",,,,,,,
"592","1","1189986245","2020-11-30 13:15:00","2020-11-30 23:59:59","546","1","305","271","2",,,,,,,,,,
"593","1","1198391221","2020-12-01 00:00:00","2020-12-02 23:59:59","550","546","1","305","271","2",,,,,,,,,
"594","1","1198358277","2020-12-03 00:00:00","2020-12-09 12:59:59","546","1","305","271","2",,,,,,,,,,
"595","4","180813037","2020-11-30 00:00:00","2020-11-30 23:59:59","3","449","522","521","441","437","400","4","268",,,,,,
"596","4","180800749","2020-12-01 00:00:00","2020-12-01 12:59:59","3","549","449","522","521","441","437","400","4","268",,,,,
"597","4","180804845","2020-12-01 13:00:00","2020-12-03 03:59:59","3","549","449","522","400","4","268",,,,,,,,
"598","4","180792557","2020-12-03 04:00:00","2020-12-03 12:59:59","3","549","449","400","4","268",,,,,,,,,
"599","4","180796653","2020-12-03 13:15:00","2020-12-07 12:59:59","3","549","449","400","4","268",,,,,,,,,
"600","4","180784365","2020-12-07 13:00:00","2020-12-09 12:59:59","3","549","449","400","4","268",,,,,,,,,
"601","3","710492817","2020-11-30 13:15:00","2020-11-30 23:59:59","547","548","545","523","515","544","543","6",,,,,,,
"602","3","714719825","2020-12-01 00:00:00","2020-12-07 03:59:59","551","547","548","545","523","515","544","543","6",,,,,,
"603","3","731456081","2020-12-07 04:00:00","2020-12-09 12:59:59","551","547","548","515","544","543","6",,,,,,,,
"604","4","178715885","2020-12-09 13:15:00","2020-12-10 12:59:59","3","450","549","449","400","4","268",,,,,,,,
"605","4","178703597","2020-12-10 13:00:00","2020-12-15 03:59:59","3","450","549","400","4","268",,,,,,,,,
"606","4","178707693","2020-12-15 04:00:00","2020-12-16 12:59:59","3","450","400","4","268",,,,,,,,,,
"607","3","672773057","2020-12-09 13:15:00","2020-12-16 03:59:59","553","552","551","547","548","515","544","543","6",,,,,,
"608","3","735679425","2020-12-16 04:00:00","2020-12-16 12:59:59","553","552","551","515","544","543","6",,,,,,,,
"609","1","1146093557","2020-12-09 13:15:00","2020-12-16 12:59:59","554","1","305","271","2",,,,,,,,,,
"610","26","935675157","2020-12-25 13:15:00","2021-09-16 13:14:59","555","556","586",,,,,,,,,,,,
"611","4","176618733","2020-12-16 13:15:00","2020-12-17 12:59:59","3","557","430","450","400","4","268",,,,,,,,
"612","4","176606445","2020-12-17 13:00:00","2020-12-23 12:59:59","3","557","430","400","4","268",,,,,,,,,
"613","4","191298797","2020-12-23 13:15:00","2020-12-25 12:59:59","3","557","437","430","400","4","268",,,,,,,,
"614","3","735691633","2020-12-16 13:15:00","2020-12-23 03:59:59","559","558","553","552","551","544","543","6",,,,,,,
"615","3","714670961","2020-12-23 04:00:00","2020-12-23 12:59:59","559","558","551","544","543","6",,,,,,,,,
"616","3","714716401","2020-12-23 13:15:00","2020-12-28 12:59:59","559","561","558","551","544","543","6",,,,,,,,
"617","1","1160527845","2020-12-16 13:15:00","2020-12-25 12:59:59","560","1","305","271","2",,,,,,,,,,
"618","4","191286509","2020-12-25 13:15:00","2020-12-28 12:59:59","3","563","437","557","430","400","4","268",,,,,,,
"619","4","172399821","2020-12-28 13:15:00","2020-12-29 12:59:59","3","563","441","437","557","430","400","4","268",,,,,,
"620","4","172403917","2020-12-29 13:00:00","2020-12-31 23:59:59","3","563","441","400","4","268",,,,,,,,,
"621","4","172408013","2021-01-01 00:00:00","2021-01-04 12:59:59","3","564","563","441","400","4","268",,,,,,,,
"622","4","170302669","2021-01-04 13:00:00","2021-01-05 12:59:59","3","564","563","449","441","400","4","268",,,,,,,
"623","4","170306765","2021-01-05 13:00:00","2021-01-12 12:59:59","3","564","563","449","400","4","268",,,,,,,,
"624","3","727228529","2020-12-28 13:15:00","2020-12-29 12:59:59","565","559","561","558","551","544","543","6",,,,,,,
"625","3","723001441","2020-12-29 13:00:00","2020-12-31 23:59:59","565","561","558","551","544","543","6",,,,,,,,
"626","3","704172177","2021-01-01 00:00:00","2021-01-04 03:59:59","565","561","558","566","551","544","543","6",,,,,,,
"627","3","683200657","2021-01-04 04:00:00","2021-01-04 12:59:59","565","566","551","544","543","6",,,,,,,,,
"628","3","683192577","2021-01-04 13:00:00","2021-01-12 12:59:59","567","565","566","551","544","543","6",,,,,,,,
"629","1","1160576917","2020-12-25 13:15:00","2020-12-28 12:59:59","571","560","1","305","271","2",,,,,,,,,
"630","1","1124908549","2020-12-28 13:15:00","2020-12-31 23:59:59","568","569","571","1","305","271","2",,,,,,,,
"631","1","1120804501","2021-01-01 00:00:00","2021-01-07 23:59:59","570","568","569","571","1","305","271","2",,,,,,,
"632","1","1120689813","2021-01-08 00:00:00","2021-01-12 12:59:59","568","569","571","1","305","271","2",,,,,,,,
"633","4","168205517","2021-01-12 13:15:00","2021-01-13 12:59:59","3","564","563","450","449","400","4","268",,,,,,,
"634","4","168209613","2021-01-13 13:00:00","2021-01-15 03:59:59","3","564","563","450","400","4","268",,,,,,,,
"635","4","168213709","2021-01-15 04:00:00","2021-01-17 23:59:59","3","563","450","400","4","268",,,,,,,,,
"636","4","168217805","2021-01-18 00:00:00","2021-01-19 12:59:59","3","574","563","450","400","4","268",,,,,,,,
"637","3","691552641","2021-01-12 13:15:00","2021-01-19 03:59:59","572","567","565","566","551","544","543","6",,,,,,,
"638","3","737689985","2021-01-19 04:00:00","2021-01-19 12:59:59","572","566","551","544","543","6",,,,,,,,,
"639","1","1087299173","2021-01-12 13:15:00","2021-01-17 23:59:59","573","576","1","305","271","2",,,,,,,,,
"640","1","1087135333","2021-01-18 00:00:00","2021-01-18 23:59:59","575","573","576","1","305","271","2",,,,,,,,
"641","1","1087118949","2021-01-19 00:00:00","2021-01-19 12:59:59","575","1","305","271","2",,,,,,,,,,
"642","4","149331149","2021-01-19 13:15:00","2021-01-19 23:59:59","3","581","430","574","450","400","4","268",,,,,,,
"643","4","182889677","2021-01-20 00:00:00","2021-01-28 12:59:59","3","581","430","574","400","4","268",,,,,,,,
"644","3","737727025","2021-01-19 13:15:00","2021-01-20 12:59:59","577","578","579","572","566","551","580",,,,,,,,
"645","3","699941425","2021-01-20 13:00:00","2021-01-25 03:59:59","577","578","579","572","566","580",,,,,,,,,
"646","3","687378993","2021-01-25 04:00:00","2021-01-28 12:59:59","577","578","579","566","580",,,,,,,,,,
"647","1","1202462389","2021-01-19 13:15:00","2021-01-24 23:59:59","582","575","1","305","271","2",,,,,,,,,
"648","1","1202675381","2021-01-25 00:00:00","2021-01-28 12:59:59","582","1","305","271","2",,,,,,,,,,
"649","4","180788429","2021-01-28 13:15:00","2021-01-29 12:59:59","3","587","437","581","430","574","400","4","268",,,,,,
"650","4","180792525","2021-01-29 13:00:00","2021-01-29 23:59:59","3","587","437","574","400","4","268",,,,,,,,
"651","4","180796621","2021-01-30 00:00:00","2021-01-31 03:59:59","3","588","587","437","574","400","4","268",,,,,,,
"652","4","180800717","2021-01-31 04:00:00","2021-02-04 12:59:59","3","588","587","437","400","4","268",,,,,,,,
"653","3","687342241","2021-01-28 13:15:00","2021-01-31 23:59:59","589","577","578","579","566","580",,,,,,,,,
"654","3","697881169","2021-02-01 00:00:00","2021-02-04 03:59:59","589","577","578","579","590","566","580",,,,,,,,
"655","3","685298257","2021-02-04 04:00:00","2021-02-04 12:59:59","589","590","566","580",,,,,,,,,,,
"656","1","1185701541","2021-01-28 13:15:00","2021-01-29 23:59:59","591","1","305","271","2",,,,,,,,,,
"657","1","1190018661","2021-01-30 00:00:00","2021-02-01 23:59:59","592","591","1","305","271","2",,,,,,,,,
"658","1","1198440181","2021-02-02 00:00:00","2021-02-04 12:59:59","591","1","305","271","2",,,,,,,,,,
"659","4","178691277","2021-02-04 13:15:00","2021-02-05 12:59:59","3","588","587","441","437","400","4","268",,,,,,,
"660","4","178695373","2021-02-05 13:00:00","2021-02-10 12:59:59","3","588","587","441","400","4","268",,,,,,,,
"661","3","685245393","2021-02-04 13:15:00","2021-02-10 12:59:59","593","589","590","566","580",,,,,,,,,,
"662","1","1148141093","2021-02-04 13:15:00","2021-02-09 23:59:59","594","591","1","305","271","2",,,,,,,,,
"663","4","172424397","2021-02-10 13:15:00","2021-02-10 23:59:59","3","595","449","588","587","441","400","4","268",,,,,,
"664","4","172412109","2021-02-11 00:00:00","2021-02-13 03:59:59","3","596","595","449","588","587","400","4","268",,,,,,
"665","4","172416205","2021-02-13 04:00:00","2021-02-16 03:59:59","3","596","595","449","587","400","4","268",,,,,,,
"666","4","172403917","2021-02-16 04:00:00","2021-02-17 12:59:59","3","596","595","449","400","4","268",,,,,,,,
"667","3","718848065","2021-02-10 13:15:00","2021-02-11 03:59:59","597","593","589","590","566","580",,,,,,,,,
"668","3","714653761","2021-02-11 04:00:00","2021-02-11 12:59:59","597","593","590","566","580",,,,,,,,,,
"669","3","714649665","2021-02-11 13:00:00","2021-02-16 03:59:59","597","593","590","580",,,,,,,,,,,
"670","3","727228481","2021-02-16 04:00:00","2021-02-17 12:59:59","597","590","580",,,,,,,,,,,,
"671","1","1129135845","2021-02-10 13:15:00","2021-02-10 23:59:59","598","1","305","271","2",,,,,,,,,,
"672","1","1129152213","2021-02-11 00:00:00","2021-02-14 23:59:59","599","598","1","305","271","2",,,,,,,,,
"673","1","1129152133","2021-02-15 00:00:00","2021-02-17 12:59:59","598","1","305","271","2",,,,,,,,,,
"674","4","170327245","2021-02-17 13:15:00","2021-02-22 23:59:59","3","596","450","595","449","400","4","268",,,,,,,
"675","4","170314957","2021-02-23 00:00:00","2021-02-25 03:59:59","3","600","596","450","595","449","400","4","268",,,,,,
"676","4","170319053","2021-02-25 04:00:00","2021-02-25 12:59:59","3","600","450","595","449","400","4","268",,,,,,,
"677","3","723026417","2021-02-17 13:15:00","2021-02-25 12:59:59","601","597","590","580",,,,,,,,,,,
"678","1","1076690629","2021-02-17 13:15:00","2021-02-22 23:59:59","598","1","305","271","2",,,,,,,,,,
"679","1","1076756085","2021-02-23 00:00:00","2021-02-24 23:59:59","602","598","1","305","271","2",,,,,,,,,
"680","1","1076641381","2021-02-25 00:00:00","2021-02-25 12:59:59","598","1","305","271","2",,,,,,,,,,
"681","4","168230093","2021-02-25 13:15:00","2021-02-26 12:59:59","3","600","430","450","595","449","400","4","268",,,,,,
"682","4","168217805","2021-02-26 13:00:00","2021-03-04 12:59:59","3","600","430","400","4","268",,,,,,,,,
"683","3","731418993","2021-02-25 13:15:00","2021-02-28 23:59:59","603","601","597","590","580",,,,,,,,,,
"684","3","716755217","2021-03-01 00:00:00","2021-03-04 03:59:59","603","601","597","604","590","580",,,,,,,,,
"685","3","737726737","2021-03-04 04:00:00","2021-03-04 12:59:59","603","604","590","580",,,,,,,,,,,
"686","1","1187782309","2021-03-04 13:15:00","2021-03-11 12:59:59","606","1","305","271","2",,,,,,,,,,
"687","4","182910157","2021-03-04 13:15:00","2021-03-04 23:59:59","3","600","437","430","400","4","268",,,,,,,,
"688","4","182897869","2021-03-05 00:00:00","2021-03-09 03:59:59","3","600","437","400","4","268",,,,,,,,,
"689","3","737706625","2021-03-04 13:15:00","2021-03-10 03:59:59","607","603","604","590","580",,,,,,,,,,
"690","3","720945793","2021-03-10 04:00:00","2021-03-11 12:59:59","607","604","590","580",,,,,,,,,,,
"691","4","182901965","2021-03-09 04:00:00","2021-03-11 12:59:59","3","437","400","4","268",,,,,,,,,,
"692","1","1204641397","2021-03-11 13:15:00","2021-03-18 12:59:59","611","610","1","305","271","2",,,,,,,,,
"693","4","180813005","2021-03-11 13:15:00","2021-03-12 12:59:59","3","609","441","437","400","4","268",,,,,,,,
"694","4","180800717","2021-03-12 13:00:00","2021-03-18 12:59:59","3","609","441","400","4","268",,,,,,,,,
"695","3","716722689","2021-03-11 13:15:00","2021-03-18 03:59:59","608","607","604","580",,,,,,,,,,,
"696","3","687362561","2021-03-18 04:00:00","2021-03-18 12:59:59","608","604","580",,,,,,,,,,,,
"697","1","1152327349","2021-03-18 13:15:00","2021-03-23 23:59:59","612","611","610","1","305","271","2",,,,,,,,
"698","1","1152130661","2021-03-24 00:00:00","2021-03-25 12:59:59","613","612","611","610","1","305","271","2",,,,,,,
"699","4","178715853","2021-03-18 13:15:00","2021-03-23 23:59:59","3","449","609","441","400","4","268",,,,,,,,
